path,pid,cam,seq,frame,idx
train_full_clean/0754/0754_c5s2_071752_01.jpg,754,5,2,71752,1
train_full_clean/0754/0754_c5s2_071752_03.jpg,754,5,2,71752,3
train_full_clean/0754/0754_c5s2_072002_02.jpg,754,5,2,72002,2
train_full_clean/0754/0754_c5s2_093552_03.jpg,754,5,2,93552,3
train_full_clean/0754/0754_c6s2_065893_01.jpg,754,6,2,65893,1
train_full_clean/0754/0754_c6s2_065918_01.jpg,754,6,2,65918,1
train_full_clean/0754/0754_c6s2_065943_01.jpg,754,6,2,65943,1
train_full_clean/0754/0754_c6s2_065968_01.jpg,754,6,2,65968,1
train_full_clean/0754/0754_c6s2_086768_01.jpg,754,6,2,86768,1
train_full_clean/0754/0754_c6s2_086793_01.jpg,754,6,2,86793,1
train_full_clean/0754/0754_c6s2_086818_01.jpg,754,6,2,86818,1
train_full_clean/0754/0754_c6s2_086843_02.jpg,754,6,2,86843,2
train_full_clean/0755/0755_c1s4_031856_01.jpg,755,1,4,31856,1
train_full_clean/0755/0755_c2s2_067882_04.jpg,755,2,2,67882,4
train_full_clean/0755/0755_c2s2_071482_03.jpg,755,2,2,71482,3
train_full_clean/0755/0755_c2s2_071507_05.jpg,755,2,2,71507,5
train_full_clean/0755/0755_c2s2_071507_09.jpg,755,2,2,71507,9
train_full_clean/0755/0755_c2s2_073607_02.jpg,755,2,2,73607,2
train_full_clean/0755/0755_c2s2_073632_01.jpg,755,2,2,73632,1
train_full_clean/0755/0755_c2s2_076607_01.jpg,755,2,2,76607,1
train_full_clean/0755/0755_c2s2_080382_03.jpg,755,2,2,80382,3
train_full_clean/0755/0755_c3s2_074653_04.jpg,755,3,2,74653,4
train_full_clean/0755/0755_c3s2_074678_03.jpg,755,3,2,74678,3
train_full_clean/0755/0755_c3s2_076428_01.jpg,755,3,2,76428,1
train_full_clean/0755/0755_c3s2_076453_01.jpg,755,3,2,76453,1
train_full_clean/0755/0755_c3s2_079378_02.jpg,755,3,2,79378,2
train_full_clean/0755/0755_c3s2_092453_03.jpg,755,3,2,92453,3
train_full_clean/0755/0755_c3s2_092578_04.jpg,755,3,2,92578,4
train_full_clean/0755/0755_c4s4_031160_03.jpg,755,4,4,31160,3
train_full_clean/0755/0755_c4s4_031310_01.jpg,755,4,4,31310,1
train_full_clean/0755/0755_c4s4_031410_03.jpg,755,4,4,31410,3
train_full_clean/0755/0755_c4s4_031435_02.jpg,755,4,4,31435,2
train_full_clean/0755/0755_c5s2_092952_02.jpg,755,5,2,92952,2
train_full_clean/0755/0755_c5s2_093052_02.jpg,755,5,2,93052,2
train_full_clean/0755/0755_c5s2_093077_02.jpg,755,5,2,93077,2
train_full_clean/0755/0755_c6s2_068868_03.jpg,755,6,2,68868,3
train_full_clean/0755/0755_c6s2_068893_03.jpg,755,6,2,68893,3
train_full_clean/0755/0755_c6s2_070493_01.jpg,755,6,2,70493,1
train_full_clean/0755/0755_c6s2_070518_01.jpg,755,6,2,70518,1
train_full_clean/0755/0755_c6s2_070543_02.jpg,755,6,2,70543,2
train_full_clean/0755/0755_c6s2_071368_02.jpg,755,6,2,71368,2
train_full_clean/0755/0755_c6s2_071418_03.jpg,755,6,2,71418,3
train_full_clean/0755/0755_c6s2_073443_01.jpg,755,6,2,73443,1
train_full_clean/0755/0755_c6s2_073493_01.jpg,755,6,2,73493,1
train_full_clean/0755/0755_c6s2_073518_01.jpg,755,6,2,73518,1
train_full_clean/0755/0755_c6s2_074768_01.jpg,755,6,2,74768,1
train_full_clean/0755/0755_c6s2_074793_01.jpg,755,6,2,74793,1
train_full_clean/0755/0755_c6s2_074818_01.jpg,755,6,2,74818,1
train_full_clean/0755/0755_c6s2_074843_01.jpg,755,6,2,74843,1
train_full_clean/0755/0755_c6s2_077268_02.jpg,755,6,2,77268,2
train_full_clean/0755/0755_c6s2_077293_02.jpg,755,6,2,77293,2
train_full_clean/0755/0755_c6s2_077318_03.jpg,755,6,2,77318,3
train_full_clean/0755/0755_c6s2_086593_01.jpg,755,6,2,86593,1
train_full_clean/0755/0755_c6s2_086618_01.jpg,755,6,2,86618,1
train_full_clean/0755/0755_c6s2_086693_01.jpg,755,6,2,86693,1
train_full_clean/0755/0755_c6s2_086718_01.jpg,755,6,2,86718,1
train_full_clean/0757/0757_c1s4_011706_01.jpg,757,1,4,11706,1
train_full_clean/0757/0757_c1s4_011731_01.jpg,757,1,4,11731,1
train_full_clean/0757/0757_c1s4_014406_01.jpg,757,1,4,14406,1
train_full_clean/0757/0757_c1s4_014431_01.jpg,757,1,4,14431,1
train_full_clean/0757/0757_c2s2_069132_02.jpg,757,2,2,69132,2
train_full_clean/0757/0757_c2s2_069157_02.jpg,757,2,2,69157,2
train_full_clean/0757/0757_c2s2_069207_01.jpg,757,2,2,69207,1
train_full_clean/0757/0757_c2s2_069232_01.jpg,757,2,2,69232,1
train_full_clean/0757/0757_c2s2_069257_01.jpg,757,2,2,69257,1
train_full_clean/0757/0757_c3s2_072353_01.jpg,757,3,2,72353,1
train_full_clean/0757/0757_c3s2_072378_01.jpg,757,3,2,72378,1
train_full_clean/0757/0757_c3s2_072403_01.jpg,757,3,2,72403,1
train_full_clean/0757/0757_c3s2_074753_02.jpg,757,3,2,74753,2
train_full_clean/0757/0757_c3s2_074803_01.jpg,757,3,2,74803,1
train_full_clean/0757/0757_c5s2_075377_04.jpg,757,5,2,75377,4
train_full_clean/0757/0757_c5s2_075402_02.jpg,757,5,2,75402,2
train_full_clean/0757/0757_c6s2_066618_03.jpg,757,6,2,66618,3
train_full_clean/0757/0757_c6s2_066643_02.jpg,757,6,2,66643,2
train_full_clean/0757/0757_c6s2_066668_02.jpg,757,6,2,66668,2
train_full_clean/0757/0757_c6s2_066693_02.jpg,757,6,2,66693,2
train_full_clean/0757/0757_c6s2_066718_01.jpg,757,6,2,66718,1
train_full_clean/0757/0757_c6s2_068868_02.jpg,757,6,2,68868,2
train_full_clean/0757/0757_c6s2_068893_02.jpg,757,6,2,68893,2
train_full_clean/0759/0759_c1s4_012631_02.jpg,759,1,4,12631,2
train_full_clean/0759/0759_c1s4_012656_01.jpg,759,1,4,12656,1
train_full_clean/0759/0759_c1s4_037806_02.jpg,759,1,4,37806,2
train_full_clean/0759/0759_c1s4_037856_02.jpg,759,1,4,37856,2
train_full_clean/0759/0759_c1s4_037881_03.jpg,759,1,4,37881,3
train_full_clean/0759/0759_c2s2_070057_02.jpg,759,2,2,70057,2
train_full_clean/0759/0759_c2s2_070107_01.jpg,759,2,2,70107,1
train_full_clean/0759/0759_c2s2_070207_02.jpg,759,2,2,70207,2
train_full_clean/0759/0759_c2s2_095357_01.jpg,759,2,2,95357,1
train_full_clean/0759/0759_c3s2_073278_01.jpg,759,3,2,73278,1
train_full_clean/0759/0759_c3s2_073303_01.jpg,759,3,2,73303,1
train_full_clean/0759/0759_c3s2_073328_01.jpg,759,3,2,73328,1
train_full_clean/0759/0759_c3s2_098103_01.jpg,759,3,2,98103,1
train_full_clean/0759/0759_c3s2_098128_01.jpg,759,3,2,98128,1
train_full_clean/0759/0759_c5s2_073752_01.jpg,759,5,2,73752,1
train_full_clean/0759/0759_c5s2_098552_02.jpg,759,5,2,98552,2
train_full_clean/0759/0759_c5s2_098602_03.jpg,759,5,2,98602,3
train_full_clean/0759/0759_c5s2_098627_02.jpg,759,5,2,98627,2
train_full_clean/0759/0759_c5s2_098802_03.jpg,759,5,2,98802,3
train_full_clean/0759/0759_c6s2_067493_02.jpg,759,6,2,67493,2
train_full_clean/0759/0759_c6s2_067518_01.jpg,759,6,2,67518,1
train_full_clean/0759/0759_c6s2_067543_01.jpg,759,6,2,67543,1
train_full_clean/0759/0759_c6s2_092193_01.jpg,759,6,2,92193,1
train_full_clean/0759/0759_c6s2_092218_03.jpg,759,6,2,92218,3
train_full_clean/0759/0759_c6s2_092268_06.jpg,759,6,2,92268,6
train_full_clean/0760/0760_c1s4_012981_01.jpg,760,1,4,12981,1
train_full_clean/0760/0760_c1s4_023181_01.jpg,760,1,4,23181,1
train_full_clean/0760/0760_c1s4_023206_01.jpg,760,1,4,23206,1
train_full_clean/0760/0760_c2s2_070432_01.jpg,760,2,2,70432,1
train_full_clean/0760/0760_c2s2_070432_05.jpg,760,2,2,70432,5
train_full_clean/0760/0760_c2s2_070507_04.jpg,760,2,2,70507,4
train_full_clean/0760/0760_c2s2_080657_01.jpg,760,2,2,80657,1
train_full_clean/0760/0760_c2s2_080657_03.jpg,760,2,2,80657,3
train_full_clean/0760/0760_c2s2_080682_01.jpg,760,2,2,80682,1
train_full_clean/0760/0760_c3s2_073628_01.jpg,760,3,2,73628,1
train_full_clean/0760/0760_c3s2_073653_01.jpg,760,3,2,73653,1
train_full_clean/0760/0760_c3s2_073678_01.jpg,760,3,2,73678,1
train_full_clean/0760/0760_c3s2_083403_01.jpg,760,3,2,83403,1
train_full_clean/0760/0760_c3s2_083453_01.jpg,760,3,2,83453,1
train_full_clean/0760/0760_c3s2_083453_05.jpg,760,3,2,83453,5
train_full_clean/0760/0760_c3s2_083478_01.jpg,760,3,2,83478,1
train_full_clean/0760/0760_c5s2_074002_01.jpg,760,5,2,74002,1
train_full_clean/0760/0760_c5s2_084227_02.jpg,760,5,2,84227,2
train_full_clean/0760/0760_c5s2_084277_01.jpg,760,5,2,84277,1
train_full_clean/0760/0760_c5s2_084277_02.jpg,760,5,2,84277,2
train_full_clean/0760/0760_c6s2_067868_02.jpg,760,6,2,67868,2
train_full_clean/0760/0760_c6s2_067893_02.jpg,760,6,2,67893,2
train_full_clean/0760/0760_c6s2_077493_01.jpg,760,6,2,77493,1
train_full_clean/0760/0760_c6s2_077518_01.jpg,760,6,2,77518,1
train_full_clean/0760/0760_c6s2_077543_02.jpg,760,6,2,77543,2
train_full_clean/0760/0760_c6s2_077568_02.jpg,760,6,2,77568,2
train_full_clean/0761/0761_c1s4_013106_01.jpg,761,1,4,13106,1
train_full_clean/0761/0761_c1s4_013156_01.jpg,761,1,4,13156,1
train_full_clean/0761/0761_c1s4_022081_04.jpg,761,1,4,22081,4
train_full_clean/0761/0761_c1s4_022131_04.jpg,761,1,4,22131,4
train_full_clean/0761/0761_c2s2_070432_02.jpg,761,2,2,70432,2
train_full_clean/0761/0761_c2s2_070432_08.jpg,761,2,2,70432,8
train_full_clean/0761/0761_c2s2_070607_01.jpg,761,2,2,70607,1
train_full_clean/0761/0761_c2s2_070632_01.jpg,761,2,2,70632,1
train_full_clean/0761/0761_c3s2_073803_03.jpg,761,3,2,73803,3
train_full_clean/0761/0761_c3s2_073853_02.jpg,761,3,2,73853,2
train_full_clean/0761/0761_c3s2_073878_01.jpg,761,3,2,73878,1
train_full_clean/0761/0761_c3s2_082403_03.jpg,761,3,2,82403,3
train_full_clean/0761/0761_c3s2_082453_05.jpg,761,3,2,82453,5
train_full_clean/0761/0761_c3s2_082478_02.jpg,761,3,2,82478,2
train_full_clean/0761/0761_c3s2_082553_04.jpg,761,3,2,82553,4
train_full_clean/0761/0761_c5s2_083077_01.jpg,761,5,2,83077,1
train_full_clean/0761/0761_c5s2_083102_03.jpg,761,5,2,83102,3
train_full_clean/0761/0761_c5s2_083177_02.jpg,761,5,2,83177,2
train_full_clean/0761/0761_c5s2_083202_03.jpg,761,5,2,83202,3
train_full_clean/0761/0761_c6s2_068018_02.jpg,761,6,2,68018,2
train_full_clean/0761/0761_c6s2_068068_01.jpg,761,6,2,68068,1
train_full_clean/0761/0761_c6s2_076543_01.jpg,761,6,2,76543,1
train_full_clean/0761/0761_c6s2_076568_01.jpg,761,6,2,76568,1
train_full_clean/0761/0761_c6s2_076618_01.jpg,761,6,2,76618,1
train_full_clean/0761/0761_c6s2_076643_01.jpg,761,6,2,76643,1
train_full_clean/0762/0762_c1s4_013456_02.jpg,762,1,4,13456,2
train_full_clean/0762/0762_c1s4_037681_02.jpg,762,1,4,37681,2
train_full_clean/0762/0762_c1s4_037681_03.jpg,762,1,4,37681,3
train_full_clean/0762/0762_c1s4_037856_03.jpg,762,1,4,37856,3
train_full_clean/0762/0762_c1s4_037881_01.jpg,762,1,4,37881,1
train_full_clean/0762/0762_c2s2_070707_01.jpg,762,2,2,70707,1
train_full_clean/0762/0762_c2s2_070707_05.jpg,762,2,2,70707,5
train_full_clean/0762/0762_c2s2_070732_01.jpg,762,2,2,70732,1
train_full_clean/0762/0762_c2s2_070982_01.jpg,762,2,2,70982,1
train_full_clean/0762/0762_c2s2_070982_04.jpg,762,2,2,70982,4
train_full_clean/0762/0762_c2s2_095357_02.jpg,762,2,2,95357,2
train_full_clean/0762/0762_c2s2_095357_03.jpg,762,2,2,95357,3
train_full_clean/0762/0762_c3s2_074278_01.jpg,762,3,2,74278,1
train_full_clean/0762/0762_c3s2_074278_02.jpg,762,3,2,74278,2
train_full_clean/0762/0762_c3s2_074353_01.jpg,762,3,2,74353,1
train_full_clean/0762/0762_c3s2_074403_01.jpg,762,3,2,74403,1
train_full_clean/0762/0762_c3s2_097753_01.jpg,762,3,2,97753,1
train_full_clean/0762/0762_c3s2_097778_01.jpg,762,3,2,97778,1
train_full_clean/0762/0762_c3s2_097878_01.jpg,762,3,2,97878,1
train_full_clean/0762/0762_c3s2_097878_02.jpg,762,3,2,97878,2
train_full_clean/0762/0762_c5s2_074477_01.jpg,762,5,2,74477,1
train_full_clean/0762/0762_c5s2_098302_01.jpg,762,5,2,98302,1
train_full_clean/0762/0762_c5s2_098302_02.jpg,762,5,2,98302,2
train_full_clean/0762/0762_c5s2_098327_01.jpg,762,5,2,98327,1
train_full_clean/0762/0762_c5s2_098327_02.jpg,762,5,2,98327,2
train_full_clean/0762/0762_c5s2_098452_01.jpg,762,5,2,98452,1
train_full_clean/0762/0762_c5s2_098452_02.jpg,762,5,2,98452,2
train_full_clean/0762/0762_c5s2_098577_01.jpg,762,5,2,98577,1
train_full_clean/0762/0762_c5s2_098577_04.jpg,762,5,2,98577,4
train_full_clean/0762/0762_c6s2_068568_05.jpg,762,6,2,68568,5
train_full_clean/0762/0762_c6s2_068593_03.jpg,762,6,2,68593,3
train_full_clean/0762/0762_c6s2_068618_02.jpg,762,6,2,68618,2
train_full_clean/0762/0762_c6s2_068643_01.jpg,762,6,2,68643,1
train_full_clean/0762/0762_c6s2_068693_01.jpg,762,6,2,68693,1
train_full_clean/0762/0762_c6s2_091943_02.jpg,762,6,2,91943,2
train_full_clean/0762/0762_c6s2_091968_01.jpg,762,6,2,91968,1
train_full_clean/0762/0762_c6s2_091968_07.jpg,762,6,2,91968,7
train_full_clean/0762/0762_c6s2_092043_02.jpg,762,6,2,92043,2
train_full_clean/0762/0762_c6s2_092043_04.jpg,762,6,2,92043,4
train_full_clean/0765/0765_c2s2_072232_01.jpg,765,2,2,72232,1
train_full_clean/0765/0765_c2s2_072257_01.jpg,765,2,2,72257,1
train_full_clean/0765/0765_c2s2_073382_01.jpg,765,2,2,73382,1
train_full_clean/0765/0765_c3s2_074978_03.jpg,765,3,2,74978,3
train_full_clean/0765/0765_c3s2_075028_02.jpg,765,3,2,75028,2
train_full_clean/0765/0765_c6s2_069068_02.jpg,765,6,2,69068,2
train_full_clean/0765/0765_c6s2_069118_02.jpg,765,6,2,69118,2
train_full_clean/0766/0766_c1s4_014581_01.jpg,766,1,4,14581,1
train_full_clean/0766/0766_c1s4_014656_01.jpg,766,1,4,14656,1
train_full_clean/0766/0766_c1s4_021506_03.jpg,766,1,4,21506,3
train_full_clean/0766/0766_c3s2_075153_02.jpg,766,3,2,75153,2
train_full_clean/0766/0766_c3s2_081803_06.jpg,766,3,2,81803,6
train_full_clean/0766/0766_c3s2_081828_03.jpg,766,3,2,81828,3
train_full_clean/0766/0766_c3s2_081878_04.jpg,766,3,2,81878,4
train_full_clean/0766/0766_c3s2_081953_04.jpg,766,3,2,81953,4
train_full_clean/0766/0766_c3s2_081978_04.jpg,766,3,2,81978,4
train_full_clean/0766/0766_c5s2_075727_01.jpg,766,5,2,75727,1
train_full_clean/0766/0766_c5s2_075752_01.jpg,766,5,2,75752,1
train_full_clean/0766/0766_c5s2_075777_01.jpg,766,5,2,75777,1
train_full_clean/0766/0766_c5s2_082527_03.jpg,766,5,2,82527,3
train_full_clean/0766/0766_c5s2_082552_02.jpg,766,5,2,82552,2
train_full_clean/0766/0766_c6s2_069393_02.jpg,766,6,2,69393,2
train_full_clean/0766/0766_c6s2_069418_02.jpg,766,6,2,69418,2
train_full_clean/0766/0766_c6s2_069468_01.jpg,766,6,2,69468,1
train_full_clean/0766/0766_c6s2_069493_01.jpg,766,6,2,69493,1
train_full_clean/0766/0766_c6s2_075893_02.jpg,766,6,2,75893,2
train_full_clean/0766/0766_c6s2_075918_02.jpg,766,6,2,75918,2
train_full_clean/0766/0766_c6s2_075943_02.jpg,766,6,2,75943,2
train_full_clean/0766/0766_c6s2_075968_01.jpg,766,6,2,75968,1
train_full_clean/0766/0766_c6s2_075993_01.jpg,766,6,2,75993,1
train_full_clean/0767/0767_c1s4_015031_02.jpg,767,1,4,15031,2
train_full_clean/0767/0767_c3s2_075628_01.jpg,767,3,2,75628,1
train_full_clean/0767/0767_c3s2_075628_02.jpg,767,3,2,75628,2
train_full_clean/0767/0767_c3s2_075678_04.jpg,767,3,2,75678,4
train_full_clean/0767/0767_c3s2_075728_01.jpg,767,3,2,75728,1
train_full_clean/0767/0767_c5s2_076052_01.jpg,767,5,2,76052,1
train_full_clean/0767/0767_c5s2_076077_01.jpg,767,5,2,76077,1
train_full_clean/0767/0767_c5s2_076152_01.jpg,767,5,2,76152,1
train_full_clean/0767/0767_c5s2_076177_01.jpg,767,5,2,76177,1
train_full_clean/0767/0767_c6s2_069793_01.jpg,767,6,2,69793,1
train_full_clean/0767/0767_c6s2_069843_01.jpg,767,6,2,69843,1
train_full_clean/0767/0767_c6s2_069868_02.jpg,767,6,2,69868,2
train_full_clean/0767/0767_c6s2_069893_01.jpg,767,6,2,69893,1
train_full_clean/0767/0767_c6s2_069918_01.jpg,767,6,2,69918,1
train_full_clean/0767/0767_c6s2_069943_01.jpg,767,6,2,69943,1
train_full_clean/0772/0772_c1s4_017256_03.jpg,772,1,4,17256,3
train_full_clean/0772/0772_c1s4_017331_03.jpg,772,1,4,17331,3
train_full_clean/0772/0772_c1s4_058386_03.jpg,772,1,4,58386,3
train_full_clean/0772/0772_c1s4_058411_02.jpg,772,1,4,58411,2
train_full_clean/0772/0772_c3s2_077978_02.jpg,772,3,2,77978,2
train_full_clean/0772/0772_c3s2_078003_01.jpg,772,3,2,78003,1
train_full_clean/0772/0772_c3s2_078078_01.jpg,772,3,2,78078,1
train_full_clean/0772/0772_c3s2_078103_01.jpg,772,3,2,78103,1
train_full_clean/0772/0772_c3s2_093028_04.jpg,772,3,2,93028,4
train_full_clean/0772/0772_c3s2_093103_04.jpg,772,3,2,93103,4
train_full_clean/0772/0772_c3s2_118644_08.jpg,772,3,2,118644,8
train_full_clean/0772/0772_c4s4_016660_02.jpg,772,4,4,16660,2
train_full_clean/0772/0772_c4s4_017010_03.jpg,772,4,4,17010,3
train_full_clean/0772/0772_c4s4_017085_03.jpg,772,4,4,17085,3
train_full_clean/0772/0772_c4s4_058266_02.jpg,772,4,4,58266,2
train_full_clean/0772/0772_c4s4_058266_05.jpg,772,4,4,58266,5
train_full_clean/0772/0772_c4s4_058291_03.jpg,772,4,4,58291,3
train_full_clean/0772/0772_c5s2_078477_01.jpg,772,5,2,78477,1
train_full_clean/0772/0772_c5s2_078477_03.jpg,772,5,2,78477,3
train_full_clean/0772/0772_c5s2_078527_01.jpg,772,5,2,78527,1
train_full_clean/0772/0772_c6s2_072093_02.jpg,772,6,2,72093,2
train_full_clean/0772/0772_c6s2_072118_02.jpg,772,6,2,72118,2
train_full_clean/0772/0772_c6s2_072193_01.jpg,772,6,2,72193,1
train_full_clean/0772/0772_c6s2_072218_02.jpg,772,6,2,72218,2
train_full_clean/0772/0772_c6s2_072243_01.jpg,772,6,2,72243,1
train_full_clean/0772/0772_c6s2_072293_02.jpg,772,6,2,72293,2
train_full_clean/0772/0772_c6s2_087143_03.jpg,772,6,2,87143,3
train_full_clean/0772/0772_c6s2_087168_03.jpg,772,6,2,87168,3
train_full_clean/0772/0772_c6s2_087193_04.jpg,772,6,2,87193,4
train_full_clean/0772/0772_c6s2_087218_03.jpg,772,6,2,87218,3
train_full_clean/0772/0772_c6s2_087318_03.jpg,772,6,2,87318,3
train_full_clean/0772/0772_c6s2_087343_03.jpg,772,6,2,87343,3
train_full_clean/0772/0772_c6s2_112818_06.jpg,772,6,2,112818,6
train_full_clean/0773/0773_c1s4_017256_02.jpg,773,1,4,17256,2
train_full_clean/0773/0773_c1s4_017331_01.jpg,773,1,4,17331,1
train_full_clean/0773/0773_c1s4_058386_04.jpg,773,1,4,58386,4
train_full_clean/0773/0773_c1s4_058411_03.jpg,773,1,4,58411,3
train_full_clean/0773/0773_c3s2_077978_01.jpg,773,3,2,77978,1
train_full_clean/0773/0773_c3s2_118669_04.jpg,773,3,2,118669,4
train_full_clean/0773/0773_c3s2_118719_02.jpg,773,3,2,118719,2
train_full_clean/0773/0773_c4s4_016410_04.jpg,773,4,4,16410,4
train_full_clean/0773/0773_c4s4_016660_03.jpg,773,4,4,16660,3
train_full_clean/0773/0773_c4s4_016960_01.jpg,773,4,4,16960,1
train_full_clean/0773/0773_c4s4_017010_02.jpg,773,4,4,17010,2
train_full_clean/0773/0773_c4s4_017085_01.jpg,773,4,4,17085,1
train_full_clean/0773/0773_c4s4_017085_06.jpg,773,4,4,17085,6
train_full_clean/0773/0773_c4s4_058266_01.jpg,773,4,4,58266,1
train_full_clean/0773/0773_c4s4_058291_01.jpg,773,4,4,58291,1
train_full_clean/0773/0773_c4s4_059866_03.jpg,773,4,4,59866,3
train_full_clean/0773/0773_c5s2_078377_03.jpg,773,5,2,78377,3
train_full_clean/0773/0773_c5s2_078402_01.jpg,773,5,2,78402,1
train_full_clean/0773/0773_c5s2_078452_01.jpg,773,5,2,78452,1
train_full_clean/0773/0773_c5s2_078477_02.jpg,773,5,2,78477,2
train_full_clean/0773/0773_c5s2_119349_01.jpg,773,5,2,119349,1
train_full_clean/0773/0773_c5s2_119399_02.jpg,773,5,2,119399,2
train_full_clean/0773/0773_c6s2_072093_01.jpg,773,6,2,72093,1
train_full_clean/0773/0773_c6s2_072118_01.jpg,773,6,2,72118,1
train_full_clean/0773/0773_c6s2_072218_01.jpg,773,6,2,72218,1
train_full_clean/0773/0773_c6s2_087318_02.jpg,773,6,2,87318,2
train_full_clean/0773/0773_c6s2_087343_01.jpg,773,6,2,87343,1
train_full_clean/0773/0773_c6s2_112818_02.jpg,773,6,2,112818,2
train_full_clean/0774/0774_c1s4_017756_01.jpg,774,1,4,17756,1
train_full_clean/0774/0774_c1s4_017781_01.jpg,774,1,4,17781,1
train_full_clean/0774/0774_c1s4_017856_01.jpg,774,1,4,17856,1
train_full_clean/0774/0774_c1s4_042656_02.jpg,774,1,4,42656,2
train_full_clean/0774/0774_c1s4_042756_01.jpg,774,1,4,42756,1
train_full_clean/0774/0774_c1s4_042756_03.jpg,774,1,4,42756,3
train_full_clean/0774/0774_c2s2_075207_01.jpg,774,2,2,75207,1
train_full_clean/0774/0774_c2s2_075257_01.jpg,774,2,2,75257,1
train_full_clean/0774/0774_c2s2_075257_07.jpg,774,2,2,75257,7
train_full_clean/0774/0774_c2s2_075307_01.jpg,774,2,2,75307,1
train_full_clean/0774/0774_c3s2_078453_02.jpg,774,3,2,78453,2
train_full_clean/0774/0774_c3s2_078478_01.jpg,774,3,2,78478,1
train_full_clean/0774/0774_c3s2_103028_01.jpg,774,3,2,103028,1
train_full_clean/0774/0774_c3s2_103053_01.jpg,774,3,2,103053,1
train_full_clean/0774/0774_c3s2_103103_01.jpg,774,3,2,103103,1
train_full_clean/0774/0774_c5s2_103677_01.jpg,774,5,2,103677,1
train_full_clean/0774/0774_c5s2_103702_01.jpg,774,5,2,103702,1
train_full_clean/0774/0774_c5s2_103702_04.jpg,774,5,2,103702,4
train_full_clean/0774/0774_c6s2_097118_02.jpg,774,6,2,97118,2
train_full_clean/0774/0774_c6s2_097243_02.jpg,774,6,2,97243,2
train_full_clean/0779/0779_c2s2_078157_05.jpg,779,2,2,78157,5
train_full_clean/0779/0779_c2s2_078232_03.jpg,779,2,2,78232,3
train_full_clean/0779/0779_c2s2_124952_10.jpg,779,2,2,124952,10
train_full_clean/0779/0779_c2s2_124977_08.jpg,779,2,2,124977,8
train_full_clean/0779/0779_c2s2_125102_02.jpg,779,2,2,125102,2
train_full_clean/0779/0779_c3s2_081553_04.jpg,779,3,2,81553,4
train_full_clean/0779/0779_c3s2_127969_06.jpg,779,3,2,127969,6
train_full_clean/0779/0779_c5s2_081802_04.jpg,779,5,2,81802,4
train_full_clean/0779/0779_c5s2_128699_05.jpg,779,5,2,128699,5
train_full_clean/0779/0779_c6s2_075793_04.jpg,779,6,2,75793,4
train_full_clean/0779/0779_c6s2_075818_02.jpg,779,6,2,75818,2
train_full_clean/0779/0779_c6s2_075893_03.jpg,779,6,2,75893,3
train_full_clean/0779/0779_c6s2_121743_04.jpg,779,6,2,121743,4
train_full_clean/0779/0779_c6s2_121768_03.jpg,779,6,2,121768,3
train_full_clean/0779/0779_c6s2_121818_06.jpg,779,6,2,121818,6
train_full_clean/0780/0780_c1s4_027031_02.jpg,780,1,4,27031,2
train_full_clean/0780/0780_c1s4_066761_01.jpg,780,1,4,66761,1
train_full_clean/0780/0780_c1s4_066836_03.jpg,780,1,4,66836,3
train_full_clean/0780/0780_c1s4_066936_01.jpg,780,1,4,66936,1
train_full_clean/0780/0780_c2s2_078532_02.jpg,780,2,2,78532,2
train_full_clean/0780/0780_c2s2_078557_02.jpg,780,2,2,78557,2
train_full_clean/0780/0780_c2s2_084482_01.jpg,780,2,2,84482,1
train_full_clean/0780/0780_c2s2_084507_01.jpg,780,2,2,84507,1
train_full_clean/0780/0780_c3s2_081703_02.jpg,780,3,2,81703,2
train_full_clean/0780/0780_c3s2_081753_02.jpg,780,3,2,81753,2
train_full_clean/0780/0780_c3s2_087253_03.jpg,780,3,2,87253,3
train_full_clean/0780/0780_c3s2_087328_03.jpg,780,3,2,87328,3
train_full_clean/0780/0780_c3s2_087353_03.jpg,780,3,2,87353,3
train_full_clean/0780/0780_c3s2_109678_12.jpg,780,3,2,109678,12
train_full_clean/0780/0780_c3s2_127019_06.jpg,780,3,2,127019,6
train_full_clean/0780/0780_c3s2_127044_04.jpg,780,3,2,127044,4
train_full_clean/0780/0780_c3s2_127069_03.jpg,780,3,2,127069,3
train_full_clean/0780/0780_c3s2_127194_03.jpg,780,3,2,127194,3
train_full_clean/0780/0780_c3s2_127269_05.jpg,780,3,2,127269,5
train_full_clean/0780/0780_c3s2_127319_03.jpg,780,3,2,127319,3
train_full_clean/0780/0780_c4s4_048710_01.jpg,780,4,4,48710,1
train_full_clean/0780/0780_c4s4_048760_01.jpg,780,4,4,48760,1
train_full_clean/0780/0780_c4s4_048810_01.jpg,780,4,4,48810,1
train_full_clean/0780/0780_c4s4_066916_01.jpg,780,4,4,66916,1
train_full_clean/0780/0780_c5s2_082027_01.jpg,780,5,2,82027,1
train_full_clean/0780/0780_c5s2_082127_02.jpg,780,5,2,82127,2
train_full_clean/0780/0780_c5s2_088052_03.jpg,780,5,2,88052,3
train_full_clean/0780/0780_c5s2_110052_08.jpg,780,5,2,110052,8
train_full_clean/0780/0780_c5s2_110102_05.jpg,780,5,2,110102,5
train_full_clean/0780/0780_c5s2_127824_11.jpg,780,5,2,127824,11
train_full_clean/0780/0780_c5s2_127899_05.jpg,780,5,2,127899,5
train_full_clean/0780/0780_c5s2_130524_04.jpg,780,5,2,130524,4
